names,score,budget_x,revenue,country_num,month_num,genre_num
No Exit,70,59500000,596465139.4,1,2,143
The Addams Family 2,71,9330400,119815153,1,1,284
An Interview with God,71,105000000,496783754.4,1,10,285
Dune,78,165000000,391774790,1,12,286
Dune,78,45000000,27503491,1,12,286
L.O.L. Surprise! Winter Fashion Show,79,118400000,599966189.2,2,10,142
Up,79,175000000,731463377,1,9,206
Pirates of the Caribbean: Dead Men Tell No Tales,66,230000000,794861794,1,5,189
The Amazing Spider-Man 2,65,200000000,708996336,1,4,141
Ice Age: Dawn of the Dinosaurs,67,90000000,886686817,1,7,206
The princess,73,104400000,492717594.8,3,8,5
Alien Sniperess,37,58670000,385960548.2,2,4,160
Toy Story 2,76,90000000,511358276,1,12,88
Reggie,54,138800000,293853255.2,2,3,27
Renfield,83,86203077,12076404,1,5,287
Barbie: Mermaid Power,73,123600000,590203752.2,1,7,142
Grown Ups,64,75000000,272222420,1,6,45
Hidden Figures,81,25000000,230677636,1,2,16
The Twilight Saga: Eclipse,62,68000000,706102828,1,7,288
Halloween Ends,63,20000000,105199765,1,10,11
Corpus Christi,77,1300000,10951283,26,9,22
"Goodbye, Don Glees!",60,111000000,251309155,16,2,289
The Contractor,65,43967862.6,2122288,1,5,32
Samson,58,8101468,4873825,2,2,290
The Bible: In the Beginning...,73,18000000,52356840,2,9,291
Deadpool 2,75,110000000,786362370,1,5,185
San Andreas,62,110000000,456258539,1,5,292
Infinite,66,105800000,682359112.6,1,8,293
Finding Grace,58,61498000,254671383.8,2,4,22
Risen,61,20000000,46244066,2,2,280
Bad Luck Banging or Loony Porn,65,100000000,246367071,1,11,45
Mortal Kombat Legends: Snow Blind,79,121600000,796809611.2,1,10,97
2037,71,118000000,624618913.8,9,6,157
Your Boyfriend Is Mine,68,115500000,468695206.8,2,3,294
A Writer's Odyssey,72,26548000,150123320,28,2,295
Spirited Away,85,19000000,274925095,1,12,137
Under Wraps 2,67,123400000,585545192.2,2,9,296
Super Mario Bros: This Ain't No Video Game,34,54640000,329856760.8,4,11,27
The Life and Passion of Jesus Christ,63,106400000,524759370.4,17,5,16
Monster Hunter,67,60000000,47853893,1,1,181
Ted 2,63,68000000,217214143,1,6,297
Office Invasion,58,54200000,485386108.6,2,8,298
The Bush,50,138600000,308041312.4,8,8,18
Togo,66,76400000,651222288.2,21,10,299
The Exorcist,77,12000000,428214478,1,3,12
Dragon Ball Z: Wrath of the Dragon,72,30314000,24000000,16,7,34
Day Shift,69,152000000,500715939.4,1,8,300
Extraction 2,0,226000000,175269998.8,2,6,32
Three Steps Above Heaven,78,99600000,555598357.2,7,12,135
The Hunger Games: Catching Fire,74,130000000,864868047,1,11,76
Nope,69,68000000,171172274,1,8,301
I Am Legend,72,150000000,585410052,1,1,302
Avatar: Creating the World of Pandora,70,100140523.8,625891229,29,2,27
Paws of Fury: The Legend of Hank,68,45000000,40166138,1,9,303
Kingsman: The Secret Service,76,94000000,404561724,1,2,304
The Witch: Part 2. The Other One,71,26012400,23000000,9,6,305
Blacklight,63,29000000,16017096,1,2,32
The Lord of the Rings: The Return of the King,85,94000000,1121386981,1,12,170
Thor: The Dark World,65,150000000,644602516,1,10,141
Chernobyl: Abyss,62,9100000,6459306,1,7,306
My Hero Academia: Two Heroes,79,12000000,31478826,1,9,307
Overcomer,77,5000000,38093564,1,8,22
Soul,82,150000000,136384442,1,12,308
Exploits of a Young Don Juan,57,59400000,448288134.4,17,3,44
Journey 2: The Mysterious Island,61,79000000,318146162,1,1,76
The Key Game,59,135159000,234980052.8,7,4,45
The Twilight Saga: Breaking Dawn - Part 2,65,120000000,829747654,1,11,288
Balik Taya,20,12001040,38139010,30,3,18
The Vatican Tapes,53,13000000,14929184,2,7,42
The Hunger Games: Mockingjay - Part 2,69,160000000,647396133,1,11,14
Scary Movie,63,19000000,277200000,1,8,45
The Dark Knight,85,185000000,1006234167,1,7,309
Miracles from Heaven,74,13000000,73773317,1,6,157
Toy Story 4,75,200000000,1073064540,1,6,310
The SpongeBob Movie: Sponge on the Run,75,60000000,4810790,1,11,311
Trolls World Tour,74,17622000,47000000,1,9,312
Iron Man 3,69,200000000,1215392272,1,4,14
Prometheus,65,125000000,402448265,1,6,313
Toy Story 3,78,200000000,1068879522,1,6,39
The Green Mile,85,60000000,290701374,1,2,314
Deathstroke: Knights & Dragons - The Movie,70,157000000,563127144.8,2,8,117
Mulan,69,200000000,69973540,1,9,315
Mulan,69,90000000,303500000,1,9,315
Wild Is the Wind,56,77200000,250609542.6,31,10,299
Fifty Shades Darker,65,55000000,381367046,1,2,99
Guardians of the Galaxy Vol. 2,76,200000000,863756051,1,4,76
Ant-Man and the Wasp,70,130000000,623144660,1,7,14
Joker,82,55000000,1069121583,1,10,75
Alienoid,72,24457676,100556193.8,9,7,316
Percy Jackson & the Olympians: The Lightning Thief,62,95000000,223050874,1,2,139
Constantine,70,75000000,221593554,1,2,317
Deinfluencer,46,94000000,437537244.8,2,12,11
The Desperate Hour,61,62000000,379472585,1,8,18
Gifted,81,7000000,36964656,1,8,121
Kung Fu Panda,72,130000000,631910531,1,6,318
Family Game,55,4000000,1039744.4,32,6,35
You Will Not Have My Hate,49,158800000,677460163.6,15,11,16
Roald Dahl's The Witches,64,49500000,29303571,1,12,319
The Man from Earth,76,200000,58992776.8,1,9,320
Wrong Turn 3: Left for Dead,56,3000000,37753869.2,2,10,11
Apocalypto,75,40000000,121032272,1,12,72
Erotic Ghost Story,58,95000000,292616817.4,10,5,321
Somebody I Used to Know,60,128000000,635149752.8,2,2,144
You Won't Be Alone,66,39677129,125000,1,9,322
The Takeover,59,121000000,466223042,33,11,323
Venom,68,116000000,856081053,1,9,324
Venom,68,25000000,881745,1,9,324
Catch Me If You Can,80,52000000,352114312,1,1,49
The Lord of the Rings: The Two Towers,84,94000000,919148764,1,12,170
Mari(dos),38,64500000,385960548.2,7,3,45
Through My Window,74,85000000,645835675.2,7,2,99
Decision to Leave,74,6993600,16914773,1,10,325
Dead for a Dollar,57,134600000,409636263,2,9,326
X-Men: Apocalypse,65,178000000,542537546,1,5,26
No Time to Die,74,250000000,759959662,1,11,327
Extraction,73,65000000,0,1,4,328
A Trip to Infinity,73,53600000,682429959.6,2,9,27
Alita: Battle Angel,72,170000000,401900040,1,2,239
Brave,70,185000000,554606532,1,6,329
Monsters University,70,200000000,743455810,1,7,106
Iron Man,76,186000000,585171547,1,5,239
Snow White and the Seven Dwarfs,71,1488000,184925486,1,6,330
The Curse of La Llorona,57,9000000,123133739,1,4,58
Teenage Mutant Ninja Turtles,59,125000000,485004754,1,9,331
Teenage Mutant Ninja Turtles,59,13500000,202000000,1,9,331
Constantine: The House of Mystery,70,146400000,638963437.4,2,5,332
The Hobbit: An Unexpected Journey,73,200000000,1014938545,1,12,170
Kimi,63,3500000,192301839.8,2,2,18
Spider-Man: Far From Home,75,160000000,1132107522,1,7,14
Cuento de Primavera-A Spring Tale,81,77600000,827017257.2,2,12,333
Finch,80,2500000,61416888,1,11,334
The Hangover Part II,65,80000000,586764305,1,5,45
The Stranger,62,73600000,306445940.4,1,10,18
The Man from Toronto,66,75000000,416154234.2,2,6,122
2012,58,200000000,757677748,1,10,14
White Chicks,69,20000000,111448997,1,12,184
Army of Thieves,69,175200000,393196433,1,10,335
Dragon Ball Z: Battle of Gods,68,20950000,50461371,1,9,34
Star Wars,82,11000000,775398007,1,10,76
Scream 2,65,24000000,172363301,2,12,15
American Sniper,74,58000000,547326372,1,1,110
Last Days in the Desert,57,124600000,375161639.6,2,5,336
Lobo Feroz,63,88200000,783754106,7,1,54
The Forever Purge,71,18000000,76950525,1,7,337
Scary Movie 5,48,20000000,78378744,1,4,45
Annabelle: Creation,66,15000000,305384865,1,8,58
Meet Joe Black,73,85000000,44650003,1,3,257
Dawn of the Planet of the Apes,73,170000000,710644566,1,7,338
Scarface,82,25000000,44942821,1,2,339
Train to Busan,78,8500000,87547518,1,7,340
Scream 4,64,40000000,95989590,1,4,15
The Shawshank Redemption,87,25000000,28419159,1,2,49
Beauty and the Beast,77,160000000,1268697483,1,6,341
Beauty and the Beast,77,20000000,438656843,1,6,341
Terminator Genisys,59,155000000,440603537,1,7,342
Looks Can Kill,46,96300000,565191997,2,2,18
Black Panther,74,200000000,1336494320,1,2,14
Batman v Superman: Dawn of Justice,59,263000000,872395091,1,3,141
A Monster Calls,73,43000000,46414530,1,5,177
Spider-Man,73,139000000,821706375,1,6,266
Vacation Friends,71,105200000,558301701.8,1,8,45
The Simpsons in Plusaversary,66,131600000,318725312.6,2,11,100
The Last Manhunt,56,80300000,321306715.6,1,1,343
Scary Movie 2,58,45000000,141189101,1,10,45
Harry Potter 20th Anniversary: Return to Hogwarts,73,53600000,682429959.6,2,1,27
Life Is Beautiful,85,20000000,230098753,1,5,44
The Twin,60,2620000,492000,18,4,15
Wrong Turn 2: Dead End,60,4000000,30361598,1,10,11
Knowing,62,50000000,186450317,1,3,220
Fate/Grand Order Final Singularity â€“ Grand Temple of Time: Solomon,68,167100000,651465482.4,16,7,307
Annabelle Comes Home,64,27000000,230779191,1,6,58
Chupa,69,91940000,615583976,1,4,139
The Matrix,82,65000000,465974198,1,4,9
Sex and Zen II,60,60600000,697062094.4,10,5,344
Despicable Me 2,69,76000000,975216835,1,6,88
Chip 'n Dale: Rescue Rangers,70,116500000,900250198.6,2,5,345
Pacific Rim: Uprising,61,155000000,290930148,1,3,346
Spirit Untamed,73,30000000,42235744,1,6,347
Samson and Delilah,66,3000000,11500000,2,12,348
Capturing Avatar,78,101700000,716719914.2,2,11,27
Psychosexual,20,12001040,38139010,14,5,18
The Mummy,69,195000000,409953905,1,6,189
The Mummy,69,80000000,416385488,1,6,189
Scooby-Doo,60,84000000,276294164,1,6,349
Jurassic World,67,215000000,1669963641,1,6,350
Kingsman: The Golden Circle,70,104000000,408803696,1,9,122
Spirit: Stallion of the Cimarron,77,80000000,106515310,2,5,351
Broken Ties,72,131000000,630656413.8,17,3,352
The Little Guy,74,148000000,443047789.4,2,8,197
Project X,68,12000000,103028188,1,3,45
Tom & Jerry,69,50000000,136536687,1,4,353
Tarzan,74,145000000,448191819,1,9,354
Corpse Bride,75,30000000,114770654,1,11,355
Tom Clancy's Without Remorse,70,88200000,541630998.4,1,4,32
Dragon Ball Z: Fusion Reborn,74,5387948,23500000,1,3,198
Madagascar,69,75000000,556559566,1,6,356
The Twilight Saga: Breaking Dawn - Part 1,62,110000000,712171856,1,11,357
Army of the Dead,63,90000000,0,1,5,358
The Friendship Game,53,104050080,536903130,2,11,82
Maleficent,71,180000000,758536735,1,5,359
The Evil Dead,73,375000,29400000,1,6,12
xXx: Return of Xander Cage,61,85000000,345033359,1,1,360
Incredibles 2,75,200000000,1242805359,1,6,361
Incantation,69,52000050,5700000,34,3,12
Cinderella,68,95000000,542351353,1,3,362
Cinderella,68,2900000,263591415,1,3,362
Wreck-It Ralph,73,165000000,496511521,1,12,363
The Equalizer,72,55000000,192903624,1,9,364
1917,80,100000000,389140440,1,1,365
Black Water: Abyss,52,7060000,1117982,2,8,366
Golden Escape,67,84800000,353650070,28,8,49
Magnum Opus,74,153000000,648868926.4,2,7,367
"...Watch Out, We're Mad",62,147000000,296181163,12,3,268
The Hangover Part III,62,103000000,362000072,1,5,45
Black Site,67,69400000,240033015.8,1,11,32
Ice Age: The Meltdown,67,75000000,651899282,1,4,368
The Intouchables,83,13000000,426588510,1,5,121
Girl in the Basement,79,135000000,684741124.6,2,2,369
Ambulance,68,40000000,51783040,1,4,29
Dragon Ball Z: Broly â€“ Second Coming,67,59080000,24200000,16,3,34
Host,65,35000,436536,2,7,90
The Rape,35,47270000,329856760.8,16,5,22
Blended,69,45000000,127990741,1,6,111
Don't Breathe 2,72,10000000,53785551,1,8,42
Jurassic World: Fallen Kingdom,66,170000000,1308323302,1,6,350
Naruto Shippuden the Movie: Blood Prison,73,1545000,9100000,16,7,370
Bubble,75,1600000,145382,16,4,371
The Meg,62,178000000,527267828,1,8,372
Coherence,73,2037792,102617,2,9,373
The Commando,57,117000000,272244777,1,4,85
Fate/Grand Order the Movie: Divine Realm Of The Round Table: Camelot Paladin; Agateram,58,102000000,441454936.4,1,8,374
Spiderhead,58,102800000,365455879.6,1,6,63
Transformers: The Last Knight,61,217000000,602893340,1,6,14
The Red Book Ritual,56,141600000,522659686.2,2,9,12
Parasite,85,11363000,257591776,1,6,375
Wonder Woman 1984,65,200000000,166360232,1,12,141
Jumanji: The Next Level,69,125000000,798210215,1,12,376
Dragon Ball Z: Bojack Unbound,71,24812400,20100000,16,7,211
Tinker Bell and the Legend of the NeverBeast,72,73800000,394200421.4,1,7,235
Mia and Me: The Hero of Centopia,71,106200000,588649044.6,1,10,377
Groot's Pursuit,72,97600000,571300438.6,2,8,197
Road to Ninja: Naruto the Movie,76,44304333.2,17900000,16,7,378
Mobile Suit Gundam Hathaway,74,78600000,660438536.2,16,6,379
Inexorable,59,164900000,690959382.4,17,4,18
WALLÂ·E,81,180000000,521311860,1,9,380
Legend Quest: The Origin,83,109200000,728382406.2,3,2,108
The Banshees of Inisherin,75,515001.4,41000000,1,12,121
The Hobbit: The Desolation of Smaug,76,250000000,959358436,1,12,183
Ava,58,12000000,2987741,1,9,381
The Blind Side,77,35000000,305705794,1,2,22
The Case for Christ,69,3000000,17966760,2,4,22
Unbroken: Path to Redemption,69,6000000,6216897,2,9,22
A Quiet Place,74,17000000,334876670,1,5,382
Lilo & Stitch,75,80000000,245799997,1,9,106
Rocky,78,1000000,225000000,1,3,99
Baba Yaga: Terror of the Dark Forest,60,146740000,301123555.2,13,2,12
Wendell & Wild,68,59960000,418659258.4,1,10,204
Avatar: The Deep Dive - A Special Edition of 20/20,75,98800000,580810039.6,2,12,27
Just Love and a Thousand Songs,68,85800000,568195972,8,12,383
HÃ©ctor El Father: ConocerÃ¡s la verdad,78,89000000,436644599.4,35,3,384
The Lion King II: Simba's Pride,69,140700000,490644301.8,1,7,385
The Simpsons Movie,70,72500000,527071022,1,7,88
The Mummy Returns,63,98000000,435040395,1,5,189
Elvis,77,85000000,279854594,1,6,386
The House,71,40000000,31192425,4,1,387
Fortress,60,12000000,46730578,1,3,7
The Grandmother,59,3749231,1817696,17,4,31
King of Kings,71,5037000,14483352,2,10,16
In Time,70,35000000,165103952,1,10,388
Hansan: Rising Dragon,72,121000000,288842249.6,1,8,389
Taken 3,62,48000000,327656424,1,1,29
A Bug's Life,70,120000000,363258859,1,12,390
Maleficent: Mistress of Evil,73,185000000,489181357,1,10,391
Bad Boys for Life,72,90000000,426505244,1,1,364
Ready Player One,76,150000000,579055653,1,3,2
The Second Coming of Christ,36,47270000,329856760.8,2,3,53
The Flash,0,200000000,1240261.6,2,6,43
The Chalk Line,64,92600000,353391998.4,7,9,12
Pokemon the Movie: Mewtwo Strikes Back - Evolution,67,59844080,26654184,16,7,392
The Lost Lotteries,60,62800000,566738520,25,11,335
November,73,250000,191862,1,5,393
The Nun 2,0,246000000,175269998.8,2,9,15
Aria the Benedizione,63,184000000,428723514.8,16,12,394
Sausage Party,57,19000000,141344255,1,8,395
Fortress: Sniper's Eye,56,125600000,403087774,2,4,7
Fight Club,84,65000000,100820947,1,11,396
Hercules,75,100000000,243388614,1,9,397
Hercules,75,70000000,250700000,1,9,397
Waktu Maghrib,63,87000000,476680473.8,20,2,12
Legion,58,26000000,67647574,1,6,398
Six Swedish Girls in a Boarding School,54,76000000,152911218.6,15,9,45
From Straight A's to XXX,60,127200000,410122022.6,2,2,399
Justice League,61,300000000,655945209,1,11,14
The Last Temptation of Christ,72,7000000,8373585,1,10,22
Ron's Gone Wrong,80,30511197,60692022,1,10,400
Mad Max: Fury Road,76,150000000,365769378,1,5,14
How to Train Your Dragon 2,77,145000000,614586270,1,6,401
Blackout,54,96400000,440151954.6,23,10,21
Despicable Me,72,69000000,543464573,1,9,402
Lies My Sister Told Me,66,83800000,700431681.6,2,5,403
Ava,62,3000000,500000,17,6,22
Fractured,67,108200000,206009040.8,1,10,18
Ralph Breaks the Internet,72,175000000,529221154,1,11,363
The Proposal,71,40000000,314709717,1,6,404
Rampage,64,120000000,427947217,1,4,14
Ashfall,68,17700000,61321941,1,1,21
Wrong Turn,60,10000000,28649556,1,2,11
Alice in Wonderland,66,200000000,1025491110,1,7,405
Alice in Wonderland,66,3000000,0,1,7,405
Ripper Untold,62,80200000,338842741.4,4,6,12
Rurouni Kenshin: The Beginning,77,138000000,450001647.6,16,6,406
Brother Bear,73,46000000,250397798,1,12,235
Purple Hearts,82,175200000,715523713,2,7,135
Ninja Assassin,65,50000000,62209892,1,3,32
Presences,69,101400000,531683245.8,3,9,12
Miss Peregrine's Home for Peculiar Children,68,110000000,296482446,1,9,407
How to Train Your Dragon,78,165000000,494870992,1,3,408
Scream 3,60,40000000,161838076,1,3,15
Predator,75,18000000,98267558,1,8,409
Superman/Shazam!: The Return of Black Adam,71,61095923.8,470754235.2,2,11,410
L'oubliÃ©e d'Amboise,66,90800000,389307031.4,17,6,411
Ponyo,77,41677699,202404009,1,7,412
Snake Eyes: G.I. Joe Origins,66,88000000,34677221,1,7,126
Knights of the Zodiac,0,264940000,175269998.8,16,4,83
Dragon Ball Z: Cooler's Revenge,69,27104689.8,16331742,16,7,211
My Sweet Monster,65,111800000,589285934.8,1,6,413
All the Places,67,64200000,252076159.2,3,2,44
Beauty and the Beast,70,160000000,1268697483,1,3,414
Beauty and the Beast,70,20000000,438656843,1,3,414
Hunting Ava Bravo,64,75600000,365470598,2,4,29
Marudase Kintarou,63,162940000,890454742.6,16,12,415
Drag Me to Hell,64,30000000,90810892,2,3,11
Brian Banks,73,10000000,4376820,2,8,22
Bullet Proof,58,54200000,252564447.8,2,8,217
Beautiful Disaster,59,94800000,809767733.4,2,4,416
Sniper: Rogue Mission,66,121000000,338580387.8,2,8,417
Gladiator,82,103000000,452282115,1,5,290
The Reading,74,124000000,778605895.4,2,2,54
The Karate Kid,65,40000000,351774938,1,7,418
The Karate Kid,65,8000000,90857623,1,7,418
The Twilight Saga: New Moon,60,50000000,687557727,1,11,288
The Dark Knight Rises,78,230000000,1082228107,1,7,56
PokÃ©mon the Movie: Secrets of the Jungle,71,152000000,494570144.4,16,12,20
Pleasure,63,87000000,416389640,1,11,22
Men,63,117363.2,7168717,1,6,419
King,66,36777824,2551835,17,2,420
Ice Age: Continental Drift,63,95000000,879765137,1,6,164
Texas Chainsaw Massacre,52,20000000,50396660.6,2,2,11
The Devil Wears Prada,74,35000000,326073155,1,9,52
KONOSUBA â€“ God's blessing on this wonderful world! Legend of Crimson,82,182000000,771509469.8,16,8,104
Pixels,57,90000000,244041804,1,7,421
Weathering with You,80,27610000,186965409,1,8,422
The Nightmare Before Christmas,78,24000000,75634409,1,11,330
Limitless,72,27000000,155564919,1,3,423
The Killer,79,117460000,723735309.2,9,7,85
Just Go with It,67,80000000,214945591,1,3,111
Hustle,78,115091333.2,737302956.6,1,6,121
Dynasty Warriors,62,38504400,3310000,10,4,141
Kung Fu Panda 2,69,150000000,664837547,1,6,106
The Notebook,79,30000000,115937163,1,10,135
Selena Gomez: My Mind & Me,82,157000000,644917763.6,2,11,424
Superbad,72,17500000,169955142,1,9,45
Old,64,18000000,89836797,1,7,425
A Whisker Away,80,128600000,468529612.2,1,6,426
Sing,71,75000000,631064182,1,11,427
Sing,71,84000,0,1,11,427
Kung Fu Panda 3,69,140000000,521170825,1,3,428
"The Gangster, the Cop, the Devil",77,47065698.6,25775371,9,5,429
Lady Chatterley's Lover,68,68800000,226866064.6,4,10,99
The Great Wall,60,150000000,334486852,1,2,141
Monster Pets: A Hotel Transylvania Short,74,128400000,439574045.6,2,4,100
Aladdin,71,182000000,1046587513,1,5,430
Aladdin,71,28000000,504050219,1,5,430
The Jungle Book,73,175000000,953535821,1,12,431
The Jungle Book,73,27000000,44342956,1,12,431
A Silent Voice: The Movie,84,2937023.8,30156463,1,4,432
Solomon and Sheba,64,5000000,11016959,2,12,433
The Incredibles,77,92000000,631441092,1,12,361
Don't Worry Darling,69,35000000,86669039,1,9,423
The Visit,63,5000000,98677816,1,9,69
Logan,78,127000000,614202315,1,3,434
Porno,46,89200000,450005002.8,21,1,22
Jesus,63,20000000,192810486.8,2,12,435
Terminator 2: Judgment Day,81,100000000,515376182,1,9,388
American Pie Presents: Beta House,56,10000000,18610260,1,1,45
Trenque Lauquen,0,203000000,178359863,2,10,436
Call Me by Your Name,82,3500000,41649462,1,12,135
